instant_x,dteday,season_x,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,instant_y,season_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2284,summer,0,4,0,not holiday,0,0,2,0.38,0.3939,0.87,0.0896,5,48,53
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2285,summer,0,4,1,not holiday,0,0,2,0.38,0.3939,0.87,0.1343,6,31,37
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2286,summer,0,4,2,not holiday,0,0,2,0.38,0.3939,0.87,0.0896,12,24,36
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2287,summer,0,4,3,not holiday,0,0,2,0.38,0.3939,0.87,0.1343,5,11,16
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2288,summer,0,4,4,not holiday,0,0,2,0.36,0.3636,0.93,0.1045,3,2,5
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2289,summer,0,4,5,not holiday,0,0,2,0.36,0.3636,0.93,0.0896,0,4,4
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2290,summer,0,4,6,not holiday,0,0,2,0.36,0.3636,0.93,0.0896,0,4,4
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2291,summer,0,4,7,not holiday,0,0,2,0.36,0.3636,1.0,0.0896,3,7,10
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2292,summer,0,4,8,not holiday,0,0,2,0.38,0.3939,0.94,0.0896,17,38,55
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2293,summer,0,4,9,not holiday,0,0,2,0.38,0.3939,0.94,0.1343,31,50,81
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2294,summer,0,4,10,not holiday,0,0,2,0.4,0.4091,0.87,0.0,69,81,150
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2295,summer,0,4,11,not holiday,0,0,2,0.4,0.4091,0.87,0.1343,93,109,202
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2296,summer,0,4,12,not holiday,0,0,2,0.42,0.4242,0.88,0.1343,94,136,230
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2297,summer,0,4,13,not holiday,0,0,1,0.46,0.4545,0.82,0.1045,121,142,263
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2298,summer,0,4,14,not holiday,0,0,1,0.5,0.4848,0.72,0.194,148,133,281
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2299,summer,0,4,15,not holiday,0,0,1,0.5,0.4848,0.77,0.2239,156,141,297
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2300,summer,0,4,16,not holiday,0,0,2,0.52,0.5,0.72,0.1642,135,153,288
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2301,summer,0,4,17,not holiday,0,0,2,0.52,0.5,0.72,0.194,84,152,236
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2302,summer,0,4,18,not holiday,0,0,1,0.5,0.4848,0.77,0.194,103,137,240
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2303,summer,0,4,19,not holiday,0,0,1,0.5,0.4848,0.77,0.194,47,84,131
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2304,summer,0,4,20,not holiday,0,0,1,0.46,0.4545,0.82,0.1343,21,71,92
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2305,summer,0,4,21,not holiday,0,0,1,0.44,0.4394,0.88,0.194,18,77,95
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2306,summer,0,4,22,not holiday,0,0,1,0.44,0.4394,0.94,0.2537,12,45,57
100,2011-04-10,summer,0,4,not holiday,0,0,2,0.426667,0.426737,0.8575,0.146767,1188,1707,2895,2307,summer,0,4,23,not holiday,0,0,1,0.46,0.4545,0.88,0.3582,5,27,32
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2308,summer,0,4,0,not holiday,1,1,1,0.48,0.4697,0.88,0.3284,7,16,23
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2309,summer,0,4,1,not holiday,1,1,1,0.46,0.4545,0.94,0.2836,1,3,4
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2310,summer,0,4,2,not holiday,1,1,1,0.46,0.4545,0.94,0.2836,7,2,9
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2311,summer,0,4,4,not holiday,1,1,1,0.46,0.4545,0.94,0.194,0,1,1
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2312,summer,0,4,5,not holiday,1,1,1,0.46,0.4545,0.94,0.194,1,12,13
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2313,summer,0,4,6,not holiday,1,1,2,0.46,0.4545,1.0,0.2239,2,59,61
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2314,summer,0,4,7,not holiday,1,1,2,0.5,0.4848,0.88,0.2239,12,164,176
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2315,summer,0,4,8,not holiday,1,1,2,0.52,0.5,0.88,0.2836,28,286,314
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2316,summer,0,4,9,not holiday,1,1,2,0.56,0.5303,0.83,0.2836,33,132,165
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2317,summer,0,4,10,not holiday,1,1,2,0.56,0.5303,0.83,0.2985,41,55,96
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2318,summer,0,4,11,not holiday,1,1,2,0.6,0.5909,0.73,0.2985,45,59,104
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2319,summer,0,4,12,not holiday,1,1,2,0.6,0.5909,0.73,0.3284,37,97,134
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2320,summer,0,4,13,not holiday,1,1,2,0.64,0.6061,0.69,0.4179,62,77,139
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2321,summer,0,4,14,not holiday,1,1,2,0.72,0.6667,0.54,0.3582,60,85,145
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2322,summer,0,4,15,not holiday,1,1,1,0.74,0.6667,0.48,0.5224,56,85,141
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2323,summer,0,4,16,not holiday,1,1,1,0.74,0.6667,0.48,0.5224,73,162,235
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2324,summer,0,4,17,not holiday,1,1,1,0.74,0.6667,0.48,0.5224,100,352,452
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2325,summer,0,4,18,not holiday,1,1,1,0.72,0.6667,0.51,0.3881,93,290,383
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2326,summer,0,4,19,not holiday,1,1,1,0.72,0.6667,0.51,0.4478,73,211,284
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2327,summer,0,4,20,not holiday,1,1,1,0.68,0.6364,0.57,0.5224,44,122,166
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2328,summer,0,4,21,not holiday,1,1,1,0.66,0.6212,0.61,0.2537,39,119,158
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2329,summer,0,4,22,not holiday,1,1,2,0.64,0.6212,0.5,0.2836,25,66,91
101,2011-04-11,summer,0,4,not holiday,1,1,2,0.595652,0.565217,0.716956,0.324474,855,2493,3348,2330,summer,0,4,23,not holiday,1,1,3,0.58,0.5455,0.6,0.0,16,38,54
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2331,summer,0,4,0,not holiday,2,1,2,0.62,0.6212,0.5,0.1045,11,13,24
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2332,summer,0,4,1,not holiday,2,1,2,0.62,0.6212,0.5,0.0896,6,7,13
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2333,summer,0,4,2,not holiday,2,1,2,0.6,0.6212,0.53,0.1343,7,7,14
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2334,summer,0,4,3,not holiday,2,1,2,0.58,0.5455,0.56,0.1343,0,1,1
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2335,summer,0,4,4,not holiday,2,1,2,0.56,0.5303,0.64,0.1343,4,2,6
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2336,summer,0,4,5,not holiday,2,1,2,0.54,0.5152,0.68,0.1343,1,15,16
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2337,summer,0,4,6,not holiday,2,1,2,0.54,0.5152,0.68,0.2836,3,55,58
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2338,summer,0,4,7,not holiday,2,1,2,0.54,0.5152,0.68,0.2239,12,177,189
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2339,summer,0,4,8,not holiday,2,1,3,0.48,0.4697,0.88,0.3881,15,211,226
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2340,summer,0,4,9,not holiday,2,1,3,0.46,0.4545,0.94,0.4925,4,50,54
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2341,summer,0,4,10,not holiday,2,1,3,0.5,0.4848,0.82,0.4179,6,34,40
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2342,summer,0,4,11,not holiday,2,1,1,0.52,0.5,0.77,0.3582,11,38,49
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2343,summer,0,4,12,not holiday,2,1,2,0.56,0.5303,0.64,0.4627,9,83,92
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2344,summer,0,4,13,not holiday,2,1,3,0.54,0.5152,0.68,0.2836,22,84,106
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2345,summer,0,4,14,not holiday,2,1,2,0.5,0.4848,0.82,0.2836,16,28,44
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2346,summer,0,4,15,not holiday,2,1,2,0.48,0.4697,0.77,0.5224,24,54,78
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2347,summer,0,4,16,not holiday,2,1,2,0.48,0.4697,0.77,0.3881,19,80,99
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2348,summer,0,4,17,not holiday,2,1,3,0.44,0.4394,0.77,0.2239,29,262,291
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2349,summer,0,4,18,not holiday,2,1,3,0.44,0.4394,0.77,0.2239,21,203,224
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2350,summer,0,4,19,not holiday,2,1,2,0.42,0.4242,0.82,0.2836,3,127,130
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2351,summer,0,4,20,not holiday,2,1,2,0.42,0.4242,0.82,0.2836,9,94,103
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2352,summer,0,4,21,not holiday,2,1,2,0.42,0.4242,0.82,0.194,10,74,84
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2353,summer,0,4,22,not holiday,2,1,2,0.4,0.4091,0.94,0.2985,7,47,54
102,2011-04-12,summer,0,4,not holiday,2,1,2,0.5025,0.493054,0.739167,0.274879,257,1777,2034,2354,summer,0,4,23,not holiday,2,1,2,0.4,0.4091,0.94,0.2537,8,31,39
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2355,summer,0,4,0,not holiday,3,1,2,0.4,0.4091,1.0,0.2985,3,12,15
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2356,summer,0,4,1,not holiday,3,1,2,0.4,0.4091,1.0,0.2985,0,1,1
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2357,summer,0,4,2,not holiday,3,1,3,0.4,0.4091,1.0,0.2985,0,2,2
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2358,summer,0,4,3,not holiday,3,1,3,0.4,0.4091,0.94,0.3284,0,2,2
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2359,summer,0,4,4,not holiday,3,1,3,0.4,0.4091,0.94,0.3284,1,2,3
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2360,summer,0,4,5,not holiday,3,1,3,0.38,0.3939,0.94,0.2537,1,4,5
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2361,summer,0,4,6,not holiday,3,1,3,0.38,0.3939,0.94,0.2239,1,33,34
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2362,summer,0,4,7,not holiday,3,1,3,0.36,0.3485,1.0,0.2239,3,67,70
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2363,summer,0,4,8,not holiday,3,1,3,0.38,0.3939,0.94,0.194,6,158,164
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2364,summer,0,4,9,not holiday,3,1,2,0.38,0.3939,0.94,0.2239,2,63,65
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2365,summer,0,4,10,not holiday,3,1,2,0.4,0.4091,0.87,0.194,4,42,46
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2366,summer,0,4,11,not holiday,3,1,2,0.42,0.4242,0.82,0.194,4,57,61
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2367,summer,0,4,12,not holiday,3,1,3,0.42,0.4242,0.82,0.2537,12,83,95
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2368,summer,0,4,13,not holiday,3,1,2,0.44,0.4394,0.77,0.194,6,55,61
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2369,summer,0,4,14,not holiday,3,1,2,0.42,0.4242,0.77,0.2537,24,82,106
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2370,summer,0,4,15,not holiday,3,1,2,0.44,0.4394,0.72,0.2836,12,69,81
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2371,summer,0,4,16,not holiday,3,1,1,0.46,0.4545,0.67,0.2836,23,119,142
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2372,summer,0,4,17,not holiday,3,1,1,0.46,0.4545,0.67,0.2985,25,284,309
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2373,summer,0,4,18,not holiday,3,1,1,0.44,0.4394,0.62,0.3881,28,293,321
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2374,summer,0,4,19,not holiday,3,1,1,0.44,0.4394,0.62,0.2537,15,160,175
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2375,summer,0,4,20,not holiday,3,1,1,0.44,0.4394,0.62,0.2537,7,119,126
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2376,summer,0,4,21,not holiday,3,1,1,0.42,0.4242,0.67,0.1642,17,100,117
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2377,summer,0,4,22,not holiday,3,1,1,0.42,0.4242,0.67,0.194,10,89,99
103,2011-04-13,summer,0,4,not holiday,3,1,2,0.4125,0.417283,0.819167,0.250617,209,1953,2162,2378,summer,0,4,23,not holiday,3,1,1,0.4,0.4091,0.71,0.1343,5,57,62
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2379,summer,0,4,0,not holiday,4,1,1,0.38,0.3939,0.76,0.1343,3,18,21
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2380,summer,0,4,1,not holiday,4,1,1,0.38,0.3939,0.76,0.2239,1,9,10
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2381,summer,0,4,2,not holiday,4,1,1,0.36,0.3485,0.76,0.1343,0,3,3
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2382,summer,0,4,3,not holiday,4,1,1,0.34,0.3333,0.81,0.1343,0,2,2
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2383,summer,0,4,4,not holiday,4,1,1,0.34,0.3636,0.76,0.0,1,8,9
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2384,summer,0,4,5,not holiday,4,1,1,0.34,0.3485,0.76,0.0896,2,12,14
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2385,summer,0,4,6,not holiday,4,1,1,0.34,0.3485,0.76,0.1045,4,66,70
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2386,summer,0,4,7,not holiday,4,1,1,0.38,0.3939,0.66,0.0,11,182,193
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2387,summer,0,4,8,not holiday,4,1,1,0.42,0.4242,0.58,0.1642,21,316,337
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2388,summer,0,4,9,not holiday,4,1,1,0.46,0.4545,0.51,0.1343,18,152,170
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2389,summer,0,4,10,not holiday,4,1,1,0.5,0.4848,0.51,0.194,21,68,89
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2390,summer,0,4,11,not holiday,4,1,1,0.52,0.5,0.45,0.1642,28,87,115
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2391,summer,0,4,12,not holiday,4,1,1,0.54,0.5152,0.42,0.1343,35,110,145
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2392,summer,0,4,13,not holiday,4,1,1,0.56,0.5303,0.37,0.2239,38,121,159
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2393,summer,0,4,14,not holiday,4,1,1,0.56,0.5303,0.35,0.0896,36,101,137
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2394,summer,0,4,15,not holiday,4,1,1,0.6,0.6212,0.31,0.0896,57,85,142
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2395,summer,0,4,16,not holiday,4,1,1,0.6,0.6061,0.26,0.1045,49,153,202
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2396,summer,0,4,17,not holiday,4,1,1,0.6,0.6061,0.28,0.0,50,338,388
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2397,summer,0,4,18,not holiday,4,1,1,0.56,0.5303,0.3,0.0,47,290,337
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2398,summer,0,4,19,not holiday,4,1,1,0.54,0.5152,0.32,0.0,37,222,259
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2399,summer,0,4,20,not holiday,4,1,1,0.5,0.4848,0.51,0.194,22,147,169
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2400,summer,0,4,21,not holiday,4,1,1,0.46,0.4545,0.63,0.1343,19,126,145
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2401,summer,0,4,22,not holiday,4,1,1,0.48,0.4697,0.55,0.1045,22,82,104
104,2011-04-14,summer,0,4,not holiday,4,1,1,0.4675,0.462742,0.540417,0.1107,529,2738,3267,2402,summer,0,4,23,not holiday,4,1,1,0.46,0.4545,0.59,0.1045,7,40,47
105,2011-04-15,summer,0,4,holiday,5,0,1,0.446667,0.441913,0.67125,0.226375,642,2484,3126,2403,summer,0,4,0,holiday,5,0,1,0.44,0.4394,0.67,0.0,6,21,27
105,2011-04-15,summer,0,4,holiday,5,0,1,0.446667,0.441913,0.67125,0.226375,642,2484,3126,2404,summer,0,4,1,holiday,5,0,1,0.44,0.4394,0.62,0.0,6,9,15
105,2011-04-15,summer,0,4,holiday,5,0,1,0.446667,0.441913,0.67125,0.226375,642,2484,3126,2405,summer,0,4,2,holiday,5,0,1,0.4,0.4091,0.76,0.0,8,10,18
105,2011-04-15,summer,0,4,holiday,5,0,1,0.446667,0.441913,0.67125,0.226375,642,2484,3126,2406,summer,0,4,3,holiday,5,0,1,0.4,0.4091,0.76,0.0,0,3,3
105,2011-04-15,summer,0,4,holiday,5,0,1,0.446667,0.441913,0.67125,0.226375,642,2484,3126,2407,summer,0,4,4,holiday,5,0,1,0.38,0.3939,0.82,0.0896,0,3,3
105,2011-04-15,summer,0,4,holiday,5,0,1,0.446667,0.441913,0.67125,0.226375,642,2484,3126,2408,summer,0,4,5,holiday,5,0,1,0.36,0.3636,0.81,0.1045,2,11,13
105,2011-04-15,summer,0,4,holiday,5,0,1,0.446667,0.441913,0.67125,0.226375,642,2484,3126,2409,summer,0,4,6,holiday,5,0,1,0.36,0.3636,0.81,0.0896,5,42,47
105,2011-04-15,summer,0,4,holiday,5,0,1,0.446667,0.441913,0.67125,0.226375,642,2484,3126,2410,summer,0,4,7,holiday,5,0,1,0.4,0.4091,0.71,0.1642,10,139,149
105,2011-04-15,summer,0,4,holiday,5,0,1,0.446667,0.441913,0.67125,0.226375,642,2484,3126,2411,summer,0,4,8,holiday,5,0,1,0.44,0.4394,0.62,0.2985,21,279,300
105,2011-04-15,summer,0,4,holiday,5,0,1,0.446667,0.441913,0.67125,0.226375,642,2484,3126,2412,summer,0,4,9,holiday,5,0,1,0.5,0.4848,0.55,0.194,16,162,178
105,2011-04-15,summer,0,4,holiday,5,0,1,0.446667,0.441913,0.67125,0.226375,642,2484,3126,2413,summer,0,4,10,holiday,5,0,1,0.5,0.4848,0.55,0.194,31,91,122
105,2011-04-15,summer,0,4,holiday,5,0,1,0.446667,0.441913,0.67125,0.226375,642,2484,3126,2414,summer,0,4,11,holiday,5,0,1,0.52,0.5,0.55,0.194,41,95,136
105,2011-04-15,summer,0,4,holiday,5,0,1,0.446667,0.441913,0.67125,0.226375,642,2484,3126,2415,summer,0,4,12,holiday,5,0,1,0.52,0.5,0.55,0.2836,45,155,200
105,2011-04-15,summer,0,4,holiday,5,0,1,0.446667,0.441913,0.67125,0.226375,642,2484,3126,2416,summer,0,4,13,holiday,5,0,1,0.54,0.5152,0.52,0.2537,47,133,180
105,2011-04-15,summer,0,4,holiday,5,0,1,0.446667,0.441913,0.67125,0.226375,642,2484,3126,2417,summer,0,4,14,holiday,5,0,1,0.54,0.5152,0.52,0.2537,57,106,163
105,2011-04-15,summer,0,4,holiday,5,0,1,0.446667,0.441913,0.67125,0.226375,642,2484,3126,2418,summer,0,4,15,holiday,5,0,1,0.54,0.5152,0.52,0.4478,50,112,162
105,2011-04-15,summer,0,4,holiday,5,0,1,0.446667,0.441913,0.67125,0.226375,642,2484,3126,2419,summer,0,4,16,holiday,5,0,1,0.52,0.5,0.55,0.4925,70,173,243
